

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
H													Well ID

295,335

Time	T° 295,335	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:00:00	30.0	5237	6527	7392	8797	10201	11819	5075	6464	7365	8734	9946	11212
0:00:05	30.1	5037	6526	7130	8545	10142	11684	4946	6515	7468	8734	9878	11123
0:00:10	30.1	4972	6308	7044	8441	10110	11653	4993	6617	7343	8857	9940	11204
0:00:15	30.0	4873	6203	6949	8403	9977	11414	4924	6521	7320	8839	9809	11082
0:00:20	30.1	4715	6140	6781	8314	9829	11499	4924	6547	7283	8755	10053	11074
0:00:25	30.1	4610	5895	6661	8315	9701	11141	4887	6563	7302	8707	9767	11093
0:00:30	30.1	4494	5769	6653	8113	9770	11178	4879	6576	7263	8779	9868	11119
0:00:35	30.1	4370	5773	6462	7919	9509	10922	4869	6558	7311	8790	9920	11207
0:00:40	30.1	4360	5653	6385	7896	9291	10810	4906	6535	7327	8780	9718	11321
0:00:45	30.1	4288	5571	6334	7733	9208	10614	4904	6481	7291	8695	9843	11202
0:00:50	30.0	4197	5484	6178	7593	9169	10640	4877	6471	7323	8673	9739	11167
0:00:55	30.1	4142	5404	6217	7700	9101	10388	4911	6513	7371	8602	9757	11135
0:01:00	30.1	4120	5305	6101	7513	9089	10406	4777	6421	7237	8506	9767	11139
0:01:05	30.1	4056	5250	6023	7420	8857	10270	4865	6533	7232	8696	9696	11041
0:01:10	30.1	3957	5174	5941	7305	8761	10215	4822	6405	7263	8644	9704	11142
0:01:15	30.1	3978	5152	5872	7175	8710	10087	4737	6507	7230	8555	9748	11004
0:01:20	30.1	3981	5099	5928	7227	8776	9947	4784	6419	7265	8527	9734	10985
0:01:25	30.0	3934	5045	5849	7137	8689	9874	4900	6510	7168	8590	9706	11055
0:01:30	30.0	3798	4980	5759	7049	8531	9867	4823	6433	7127	8528	9603	11034
0:01:35	30.0	3888	4895	5706	6913	8389	9722	4790	6437	7184	8464	9581	10916
0:01:40	30.1	3790	4961	5630	6858	8329	9684	4701	6409	7102	8576	9629	10982
0:01:45	30.1	3784	4831	5623	6840	8353	9645	4699	6360	7084	8513	9636	10882
0:01:50	30.1	3711	4726	5574	6772	8302	9606	4715	6408	7023	8485	9531	10840
0:01:55	30.1	3731	4731	5416	6775	8264	9503	4676	6300	7071	8417	9501	10720
0:02:00	30.1	3635	4659	5437	6759	8229	9410	4724	6333	7046	8411	9511	10880
0:02:05	30.0	3651	4648	5403	6570	8173	9408	4661	6431	7052	8377	9612	10752
0:02:10	30.1	3628	4689	5410	6661	8137	9307	4794	6283	7086	8508	9433	10882
0:02:15	30.0	3543	4725	5229	6633	8090	9197	4676	6299	7052	8383	9342	10830
0:02:20	30.1	3525	4597	5342	6490	7998	9314	4690	6323	6992	8365	9435	10714
0:02:25	30.1	3530	4603	5283	6447	7928	9197	4744	6317	7030	8357	9466	10657
0:02:30	30.0	3551	4521	5260	6465	7937	9101	4670	6261	7036	8348	9415	10555
0:02:35	30.0	3554	4601	5199	6376	7883	9110	4743	6239	7023	8421	9537	10619
0:02:40	30.0	3530	4531	5186	6424	7795	9077	4607	6321	7004	8217	9559	10715
0:02:45	30.0	3560	4468	5114	6351	7789	8959	4746	6218	6926	8373	9455	10729
0:02:50	30.0	3470	4496	5127	6291	7748	8930	4622	6279	6951	8204	9491	10595
0:02:55	30.0	3446	4476	5177	6336	7778	9030	4609	6206	7010	8252	9425	10541
0:03:00	30.0	3463	4401	5058	6388	7712	8939	4630	6267	6903	8206	9342	10331
0:03:05	30.0	3456	4470	5093	6279	7613	8852	4625	6333	6811	8060	9427	10417
0:03:10	30.0	3398	4396	5024	6331	7595	8791	4599	6138	6859	8216	9311	10421
0:03:15	30.0	3407	4431	5010	6159	7488	8694	4533	6117	6915	8226	9243	10438
0:03:20	30.0	3404	4384	4952	6142	7529	8705	4541	6165	6803	8236	9386	10526
0:03:25	30.0	3398	4369	4999	6158	7542	8715	4584	6115	6834	8091	9192	10351
0:03:30	30.0	3428	4454	4983	6101	7501	8639	4617	6095	6724	8141	9251	10449
0:03:35	30.0	3364	4301	4963	6041	7464	8665	4528	5961	6759	8089	9272	10356
0:03:40	30.0	3377	4318	4900	6072	7475	8627	4552	6028	6817	8169	9445	10445
0:03:45	30.0	3438	4310	4912	6065	7484	8504	4492	6092	6763	8050	9268	10358
0:03:50	30.0	3373	4234	4862	6042	7564	8538	4542	6035	6748	8088	9247	10534
0:03:55	30.0	3410	4278	4886	6076	7328	8491	4522	6084	6791	7967	9264	10361
0:04:00	30.0	3380	4282	4816	6019	7471	8468	4536	6032	6813	8094	9190	10311
0:04:05	30.0	3410	4306	4804	6056	7436	8439	4519	6176	6779	7902	9110	10302
0:04:10	30.0	3341	4344	4893	6061	7319	8434	4499	6098	6769	7967	9265	10322
0:04:15	30.0	3370	4353	4814	5897	7311	8431	4532	6034	6785	8018	9091	10269
0:04:20	30.0	3347	4260	4853	5943	7264	8338	4510	5929	6770	8020	9178	10257
0:04:25	30.0	3326	4245	4812	5994	7263	8300	4434	5954	6651	8075	9199	10251
0:04:30	30.0	3310	4285	4827	6003	7229	8356	4403	6060	6722	8057	9184	10251
0:04:35	30.0	3374	4307	4794	5855	7192	8359	4432	5937	6682	7937	9111	10226
0:04:40	30.0	3354	4239	4744	5912	7212	8420	4396	5960	6711	7872	9074	10235
0:04:45	30.0	3320	4296	4824	6002	7258	8337	4453	6045	6612	7912	9142	10183
0:04:50	30.0	3366	4188	4768	5905	7267	8319	4412	5975	6716	7919	9086	10131
0:04:55	30.0	3366	4268	4786	5929	7236	8267	4428	5882	6700	7854	9032	10259
0:05:00	30.0	3349	4252	4790	5852	7245	8235	4425	5971	6633	7896	9076	10168
0:05:05	30.0	3317	4218	4739	5895	7160	8322	4463	6049	6603	7873	9127	10142
0:05:10	30.0	3336	4235	4799	5866	7242	8219	4451	5971	6619	7900	9095	10038
0:05:15	30.0	3347	4206	4823	5891	7107	8285	4391	5881	6577	7800	8947	10121
0:05:20	30.0	3280	4210	4715	5891	7149	8096	4394	5877	6487	7864	9052	10145
0:05:25	30.0	3309	4224	4778	5903	7081	8349	4367	5875	6590	7867	9044	10139
0:05:30	30.0	3354	4247	4779	5811	7075	8171	4353	5884	6562	7804	9025	10095
0:05:35	30.0	3309	4162	4846	5868	7070	8138	4347	5885	6609	7792	9040	10084
0:05:40	30.0	3313	4266	4746	5837	7091	8298	4324	5778	6547	7841	8929	10092
0:05:45	30.0	3312	4266	4748	5859	7102	8165	4382	5720	6514	7952	8953	9963
0:05:50	30.0	3281	4202	4738	5886	7064	8126	4416	5931	6629	7851	8855	10004
0:05:55	30.0	3275	4243	4645	5799	7094	8221	4368	5943	6645	7856	8845	9950
0:06:00	30.1	3324	4264	4720	5859	7103	8275	4325	5762	6422	7792	8864	10011
0:06:05	30.0	3286	4157	4711	5873	6991	8127	4376	5846	6449	7756	8805	9914
0:06:10	30.0	3306	4205	4667	5829	7020	8089	4302	5807	6529	7770	8909	9929
0:06:15	30.0	3339	4229	4706	5816	7080	8065	4365	5780	6469	7699	8856	9888
0:06:20	30.0	3325	4158	4765	5788	7030	8200	4266	5810	6488	7777	8839	9935
0:06:25	30.0	3347	4207	4678	5773	7086	8137	4358	5781	6412	7708	8826	9932
0:06:30	30.0	3328	4152	4707	5762	6986	8075	4351	5772	6478	7729	8955	9889
0:06:35	30.0	3322	4155	4648	5841	6994	8006	4293	5780	6474	7719	8881	9946
0:06:40	30.0	3260	4161	4872	5872	7046	7918	4237	5721	6570	7779	8792	9782
0:06:45	30.0	3249	4188	4718	5901	6988	7965	4343	5688	6443	7656	8803	9930
0:06:50	30.0	3334	4225	4677	5801	7111	8111	4271	5668	6379	7618	8736	9873
0:06:55	30.0	3247	4162	4660	5746	6964	8001	4262	5736	6405	7684	8749	9840
0:07:00	30.0	3304	4136	4755	5762	7005	8094	4215	5798	6445	7644	8875	9768
0:07:05	30.0	3297	4171	4627	5761	7007	7965	4267	5739	6458	7599	8865	9928
0:07:10	30.0	3275	4139	4710	5885	7003	8063	4249	5698	6359	7650	8688	9735
0:07:15	30.0	3250	4229	4651	5738	7059	8063	4231	5728	6426	7632	8737	9824
0:07:20	30.0	3282	4193	4669	5832	7075	8060	4224	5697	6396	7592	8748	9786
0:07:25	30.0	3309	4154	4729	5772	6941	7943	4256	5698	6433	7488	8720	9789
0:07:30	30.0	3300	4210	4691	5854	6949	7952	4180	5741	6427	7668	8703	9804
0:07:35	30.0	3301	4209	4673	5858	6962	8120	4222	5636	6362	7570	8591	9664
