

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:04:00 (HH:MM:SS), Interval 0:00:02, 121 Reads
    Read	Fluorescence Endpoint
	G3
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G			SPL1										Well ID
H													Well ID

295,335

Time	T° 295,335	G3
0:00:00	30.0	782
0:00:02	30.0	795
0:00:04	30.0	768
0:00:06	30.0	751
0:00:08	30.0	729
0:00:10	30.0	731
0:00:12	30.0	711
0:00:14	30.0	690
0:00:16	30.0	718
0:00:18	30.0	685
0:00:20	30.0	699
0:00:22	30.0	695
0:00:24	30.0	677
0:00:26	30.0	654
0:00:28	30.0	656
0:00:30	30.0	666
0:00:32	30.0	645
0:00:34	30.0	643
0:00:36	30.0	636
0:00:38	30.0	625
0:00:40	30.0	630
0:00:42	30.0	654
0:00:44	30.0	630
0:00:46	30.0	642
0:00:48	30.0	620
0:00:50	30.0	629
0:00:52	30.0	627
0:00:54	30.0	632
0:00:56	30.0	624
0:00:58	30.0	594
0:01:00	30.0	615
0:01:02	30.0	624
0:01:04	30.0	631
0:01:06	30.0	644
0:01:08	30.0	620
0:01:10	30.0	611
0:01:12	30.0	633
0:01:14	30.0	645
0:01:16	30.0	626
0:01:18	30.0	637
0:01:20	30.0	626
0:01:22	30.0	646
0:01:24	30.0	588
0:01:26	30.0	648
0:01:28	30.0	658
0:01:30	30.0	609
0:01:32	30.0	641
0:01:34	30.0	610
0:01:36	30.0	626
0:01:38	30.0	613
0:01:40	30.0	646
0:01:42	30.0	652
0:01:44	30.0	641
0:01:46	30.0	625
0:01:48	30.0	625
0:01:50	30.0	632
0:01:52	30.0	635
0:01:54	30.0	629
0:01:56	30.0	636
0:01:58	30.0	604
0:02:00	30.0	634
0:02:02	30.0	642
0:02:04	30.0	629
0:02:06	30.0	640
0:02:08	30.0	598
0:02:10	30.0	626
0:02:12	30.0	631
0:02:14	30.0	627
0:02:16	30.0	648
0:02:18	30.0	618
0:02:20	30.0	648
0:02:22	30.0	623
0:02:24	30.0	622
0:02:26	30.0	630
0:02:28	30.0	633
0:02:30	30.0	616
0:02:32	30.0	633
0:02:34	30.0	619
0:02:36	30.0	624
0:02:38	30.0	607
0:02:40	30.0	614
0:02:42	30.0	624
0:02:44	30.0	646
0:02:46	30.0	643
0:02:48	30.0	623
0:02:50	30.0	620
0:02:52	30.0	615
0:02:54	30.0	627
0:02:56	30.0	659
0:02:58	30.0	638
0:03:00	30.0	614
0:03:02	30.0	618
0:03:04	30.0	621
0:03:06	30.0	632
0:03:08	30.0	608
0:03:10	30.0	607
0:03:12	30.0	630
0:03:14	30.0	626
0:03:16	30.0	647
0:03:18	30.0	629
0:03:20	30.0	628
0:03:22	30.0	632
0:03:24	30.0	634
0:03:26	30.0	608
0:03:28	30.0	647
0:03:30	30.0	625
0:03:32	30.0	617
0:03:34	30.0	626
0:03:36	30.0	639
0:03:38	30.0	643
0:03:40	30.0	639
0:03:42	30.0	632
0:03:44	30.0	623
0:03:46	30.0	642
0:03:48	30.0	644
0:03:50	30.0	649
0:03:52	30.0	614
0:03:54	30.0	653
0:03:56	30.0	629
0:03:58	30.0	629
0:04:00	30.0	642

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G			1800000.000										Max V [295,335]
			1.000										R-Squared [295,335]
			0:01:25										t at Max V [295,335]
			0:01:30										Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

