

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:04:00 (HH:MM:SS), Interval 0:00:02, 121 Reads
    Read	Fluorescence Endpoint
	A3
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A			SPL1										Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	A3
0:00:00	30.0	1142
0:00:02	30.0	1078
0:00:04	30.0	1090
0:00:06	30.0	1100
0:00:08	30.0	1039
0:00:10	30.0	1074
0:00:12	30.1	981
0:00:14	30.1	986
0:00:16	30.1	952
0:00:18	30.0	947
0:00:20	30.0	958
0:00:22	30.0	938
0:00:24	30.0	928
0:00:26	30.0	923
0:00:28	30.0	916
0:00:30	30.0	892
0:00:32	30.0	891
0:00:34	30.0	871
0:00:36	30.0	892
0:00:38	30.0	886
0:00:40	30.0	905
0:00:42	30.0	851
0:00:44	30.0	870
0:00:46	30.0	877
0:00:48	30.0	870
0:00:50	30.0	866
0:00:52	30.0	828
0:00:54	30.0	845
0:00:56	30.0	821
0:00:58	30.0	830
0:01:00	30.0	855
0:01:02	30.0	830
0:01:04	30.0	831
0:01:06	30.0	840
0:01:08	30.0	820
0:01:10	30.0	788
0:01:12	30.0	825
0:01:14	30.1	833
0:01:16	30.1	800
0:01:18	30.1	797
0:01:20	30.0	805
0:01:22	30.0	826
0:01:24	30.0	779
0:01:26	30.0	819
0:01:28	30.0	804
0:01:30	30.0	826
0:01:32	30.0	792
0:01:34	30.0	846
0:01:36	30.0	814
0:01:38	30.0	805
0:01:40	30.0	822
0:01:42	30.0	801
0:01:44	30.0	816
0:01:46	30.0	813
0:01:48	30.0	802
0:01:50	30.0	818
0:01:52	30.0	800
0:01:54	30.0	783
0:01:56	30.0	838
0:01:58	30.0	803
0:02:00	30.0	828
0:02:02	30.0	804
0:02:04	30.0	801
0:02:06	30.0	813
0:02:08	30.0	783
0:02:10	30.0	812
0:02:12	30.0	802
0:02:14	30.0	801
0:02:16	30.0	828
0:02:18	30.0	802
0:02:20	30.0	805
0:02:22	30.0	816
0:02:24	30.0	802
0:02:26	30.0	801
0:02:28	30.0	818
0:02:30	30.0	809
0:02:32	30.0	797
0:02:34	30.0	818
0:02:36	30.0	798
0:02:38	30.0	803
0:02:40	30.0	781
0:02:42	30.0	811
0:02:44	30.0	842
0:02:46	30.0	786
0:02:48	30.0	801
0:02:50	30.0	792
0:02:52	30.0	814
0:02:54	30.0	806
0:02:56	30.0	804
0:02:58	30.0	794
0:03:00	30.0	776
0:03:02	30.0	842
0:03:04	30.0	791
0:03:06	30.0	807
0:03:08	30.0	802
0:03:10	30.0	788
0:03:12	30.0	812
0:03:14	30.0	796
0:03:16	30.0	787
0:03:18	30.0	795
0:03:20	30.0	830
0:03:22	30.0	780
0:03:24	30.0	809
0:03:26	30.0	786
0:03:28	30.0	794
0:03:30	30.0	814
0:03:32	30.0	774
0:03:34	30.0	802
0:03:36	30.0	790
0:03:38	30.0	798
0:03:40	30.0	793
0:03:42	30.0	797
0:03:44	30.0	795
0:03:46	30.0	798
0:03:48	30.0	803
0:03:50	30.0	779
0:03:52	30.0	775
0:03:54	30.0	804
0:03:56	30.0	795
0:03:58	30.0	800
0:04:00	30.0	800

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A			-2790000.000										Max V [295,335]
			1.000										R-Squared [295,335]
			0:00:11										t at Max V [295,335]
			0:00:09										Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

