

Software Version	3.03.14

Procedure Details

Plate Type	96 WELL PLATE
Set Temperature	Setpoint 30°C
	Preheat before moving to next step
Start Kinetic	Runtime 0:02:30 (HH:MM:SS), Interval 0:00:01, 151 Reads
    Read	Fluorescence Endpoint
	A2
	Filter Set 1
	    Excitation: 295,  Emission: 335
	    Optics: Top,  Gain: 80
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 8 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A		SPL1											Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

295,335

Time	T° 295,335	A2
0:00:00	30.0	733
0:00:01	30.0	712
0:00:02	30.0	725
0:00:03	30.0	704
0:00:04	30.0	688
0:00:05	30.0	698
0:00:06	30.0	685
0:00:07	30.0	665
0:00:08	30.0	703
0:00:09	30.0	664
0:00:10	30.0	654
0:00:11	30.0	634
0:00:12	30.0	644
0:00:13	30.0	642
0:00:14	30.0	610
0:00:15	30.0	622
0:00:16	30.0	630
0:00:17	30.0	636
0:00:18	30.0	656
0:00:19	30.0	620
0:00:20	30.0	607
0:00:21	30.0	603
0:00:22	30.0	623
0:00:23	30.0	613
0:00:24	30.0	584
0:00:25	30.0	585
0:00:26	30.0	573
0:00:27	30.0	590
0:00:28	30.0	591
0:00:29	30.0	609
0:00:30	30.0	577
0:00:31	30.0	553
0:00:32	30.0	572
0:00:33	30.0	554
0:00:34	30.0	579
0:00:35	30.0	568
0:00:36	30.0	561
0:00:37	30.0	553
0:00:38	30.0	573
0:00:39	30.0	582
0:00:40	30.0	557
0:00:41	30.0	583
0:00:42	30.0	550
0:00:43	30.0	558
0:00:44	30.0	549
0:00:45	30.0	582
0:00:46	30.0	543
0:00:47	30.1	561
0:00:48	30.1	537
0:00:49	30.0	560
0:00:50	30.0	556
0:00:51	30.0	559
0:00:52	30.0	551
0:00:53	30.0	563
0:00:54	30.0	551
0:00:55	30.0	557
0:00:56	30.0	550
0:00:57	30.0	559
0:00:58	30.0	538
0:00:59	30.0	525
0:01:00	30.0	522
0:01:01	30.0	550
0:01:02	30.0	550
0:01:03	30.0	531
0:01:04	30.0	531
0:01:05	30.0	534
0:01:06	30.0	536
0:01:07	30.0	553
0:01:08	30.0	555
0:01:09	30.0	569
0:01:10	30.0	545
0:01:11	30.0	547
0:01:12	30.0	532
0:01:13	30.0	564
0:01:14	30.0	534
0:01:15	30.0	542
0:01:16	30.0	533
0:01:17	30.0	569
0:01:18	30.0	550
0:01:19	30.0	545
0:01:20	30.0	535
0:01:21	30.0	533
0:01:22	30.0	547
0:01:23	30.0	532
0:01:24	30.0	541
0:01:25	30.0	536
0:01:26	30.0	543
0:01:27	30.0	530
0:01:28	30.0	541
0:01:29	30.0	515
0:01:30	30.0	533
0:01:31	30.0	547
0:01:32	30.0	535
0:01:33	30.0	538
0:01:34	30.0	528
0:01:35	30.0	569
0:01:36	30.0	519
0:01:37	30.0	528
0:01:38	30.0	544
0:01:39	30.0	541
0:01:40	30.0	535
0:01:41	30.0	515
0:01:42	30.0	554
0:01:43	30.0	553
0:01:44	30.0	528
0:01:45	30.0	542
0:01:46	30.0	540
0:01:47	30.0	547
0:01:48	30.0	530
0:01:49	30.0	554
0:01:50	30.0	536
0:01:51	30.0	551
0:01:52	30.0	553
0:01:53	30.0	526
0:01:54	30.0	552
0:01:55	30.0	547
0:01:56	30.0	539
0:01:57	30.0	539
0:01:58	30.0	536
0:01:59	30.0	524
0:02:00	30.0	551
0:02:01	30.0	531
0:02:02	30.0	529
0:02:03	30.0	529
0:02:04	30.0	539
0:02:05	30.0	547
0:02:06	30.0	521
0:02:07	30.0	523
0:02:08	30.0	500
0:02:09	30.0	523
0:02:10	30.0	536
0:02:11	30.0	548
0:02:12	30.0	514
0:02:13	30.0	523
0:02:14	30.0	547
0:02:15	30.0	535
0:02:16	30.0	536
0:02:17	30.0	527
0:02:18	30.0	549
0:02:19	30.0	523
0:02:20	30.0	537
0:02:21	30.0	538
0:02:22	30.0	535
0:02:23	30.0	545
0:02:24	30.0	537
0:02:25	30.0	542
0:02:26	30.0	538
0:02:27	30.0	536
0:02:28	30.0	554
0:02:29	30.0	540
0:02:30	30.0	554

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A		-3000000.000											Max V [295,335]
		1.000											R-Squared [295,335]
		0:01:36											t at Max V [295,335]
		0:01:32											Lagtime [295,335]
B													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
C													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
D													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
E													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
F													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
G													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]
H													Max V [295,335]
													R-Squared [295,335]
													t at Max V [295,335]
													Lagtime [295,335]

